type,pair,dataset,subset_idx,D_f,hq_mean,corr,wavelet_corr,weight,tci_global,mci_global,fold_idx,tmci_value,tmci_global,tmci_std_cv
MFDFA_subset,,NIST_3_Sn_Tin,5,1.1271873122644667,1.0803879833058965,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,6,1.2994895924460688,1.259763822285376,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,7,0.904185311190939,0.9016528744707137,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,8,1.4026882392021582,1.3550720366273195,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,9,0.8637722595430108,0.9084667564789463,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,10,0.9794049281865289,0.9716829996774174,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,11,1.1243142954198684,1.0831009852051892,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,12,1.1825181578950732,1.098886753870291,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,13,1.156956714949453,1.1503072236613487,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,14,0.8479805329206693,0.8940458485567702,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,15,1.2450891222119298,1.2230765160415593,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,16,1.3114555002812904,1.269069217139133,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,17,1.524037917709956,1.452232560272771,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,18,1.4601013013243123,1.4234804224695186,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,19,1.175531827908181,1.088575850784532,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,20,1.2994895924460688,1.259763822285376,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,21,1.062209413717619,1.0640218655420173,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,22,1.156956714949453,1.1503072236613487,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,23,1.289127651933244,1.245954907864574,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,24,0.9153810071064348,0.9025716077521412,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,25,1.2495409155002306,1.1854369028159149,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,26,1.313631479623732,1.259026976147716,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,27,0.7800315196634541,0.8033896193903043,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,28,0.982520148294238,0.9363853655044989,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,29,1.2333744701887743,1.2003873223969797,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,30,0.9822189483960049,0.9526755579186721,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,31,0.7768517913258287,0.7686406065960523,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,32,0.982520148294238,0.9363853655044989,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,33,0.9794049281865289,0.9716829996774174,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,34,1.3053852511231583,1.249139703430261,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,35,1.3053852511231583,1.249139703430261,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,36,0.982520148294238,0.9363853655044989,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,37,0.904185311190939,0.9016528744707137,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,38,1.3114555002812904,1.269069217139133,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,39,1.380595874753039,1.3391524543206863,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,40,1.637030575480003,1.541161623803283,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,41,1.0268446481497393,1.0413674819820646,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,42,0.904185311190939,0.9016528744707137,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,43,1.1243142954198684,1.0831009852051892,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,44,1.524037917709956,1.452232560272771,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,45,1.0650533907393007,0.9952492531572245,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,46,1.4983421027248112,1.4775715132917853,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,47,1.0998959547558218,1.0627496900201572,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,48,1.2333744701887743,1.2003873223969797,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,49,1.2450891222119298,1.2230765160415593,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,50,1.4684718854448648,1.432223872017878,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,51,1.082900527319292,1.0512221170078997,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,52,0.9153810071064348,0.9025716077521412,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,53,1.0650533907393007,0.9952492531572245,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,54,0.7800315196634541,0.8033896193903043,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,55,1.062209413717619,1.0640218655420173,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,56,1.0008869592040863,1.0195270237619691,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,57,1.0603000922382197,1.0323069214719387,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,58,1.156956714949453,1.1503072236613487,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,59,1.9287684840429833,1.8146839019898142,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,60,1.313631479623732,1.259026976147716,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,61,0.9794049281865289,0.9716829996774174,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,62,1.3271115019663622,1.2787178739512368,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,63,1.3114555002812904,1.269069217139133,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,64,1.062209413717619,1.0640218655420173,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,65,1.3065668871327965,1.2838699058033403,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,66,1.4983421027248112,1.4775715132917853,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,67,1.2716924658893516,1.2283903901121813,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,68,0.9849874988006132,1.0551557237567735,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,69,1.0008869592040863,1.0195270237619691,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,70,0.925122756734131,0.9151079742487956,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,71,1.6218221903609855,1.534113960812902,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,72,0.904185311190939,0.9016528744707137,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,73,1.508651524348605,1.4449913704828286,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,74,1.0551853470708823,0.9866412341968948,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,75,1.3053852511231583,1.249139703430261,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,76,1.175531827908181,1.088575850784532,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,77,1.524037917709956,1.452232560272771,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,78,1.4824212602063134,1.388550066747713,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,79,1.0268446481497393,1.0413674819820646,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,80,1.2495409155002306,1.1854369028159149,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,81,1.2361972255737341,1.17222555379226,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,82,1.1825181578950732,1.098886753870291,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,83,1.0008869592040863,1.0195270237619691,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,84,1.2450891222119298,1.2230765160415593,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,85,0.9849874988006132,1.0551557237567735,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,86,1.4983421027248112,1.4775715132917853,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,87,1.1825181578950732,1.098886753870291,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,88,1.6218221903609855,1.534113960812902,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,89,1.2800580349462494,1.2700921969118044,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,90,1.0921413643792248,1.1087360997468712,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,91,1.246686672714342,1.2354722557026585,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,92,1.3294352297229395,1.2408371770061266,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,93,0.8948265227989991,0.917065901483049,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,94,1.380595874753039,1.3391524543206863,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,95,1.1825181578950732,1.098886753870291,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,96,1.2623327287765895,1.2084758078218052,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,97,1.2361972255737341,1.17222555379226,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,98,1.0268446481497393,1.0413674819820646,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,99,1.3294352297229395,1.2408371770061266,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,0,1.5619338143742068,1.4867748309213968,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,1,0.930382228129863,0.9516841162015185,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,2,1.115290857905226,1.0805078601409956,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,3,0.6636707245609269,0.696554366662341,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,4,1.5798376211220686,1.4737373319991436,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,5,1.4462745706104276,1.413016593572616,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,6,1.111402825131905,1.100600545739149,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,7,0.9742760189015458,0.9680143850907245,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,8,1.2293801949182235,1.1889989883967909,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,9,1.0133655326702322,1.0049671774173738,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,10,1.2613239393332034,1.1926253609177717,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,11,1.2343703396992862,1.1976439245063413,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,12,1.2405903935602107,1.1751688710339334,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,13,1.1550885570998504,1.1163931645273957,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,14,1.5959318326504002,1.4949743671491533,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,15,1.0264433009532823,1.0197954231505015,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,16,1.1236501892211197,1.1285702345458841,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,17,1.1588525420458295,1.1081534822340966,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,18,1.0578255881499585,1.064797774173627,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,19,1.7877415309018196,1.6504027961132832,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,20,1.0585125130862,1.0289185331639104,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,21,1.141131286306531,1.0902460312410005,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,22,1.513047074114669,1.4301647640883404,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,23,1.083227324596471,1.0843628634727516,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,24,1.0680202499239744,0.9956812904613328,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,25,1.2505790690063328,1.185936798862549,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,26,1.5725370030155605,1.5220886147217374,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,27,1.3870302670519663,1.3520167820049676,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,28,1.0039485662011525,0.9767556431119246,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,29,1.1210430773939506,1.1218988285886367,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,30,1.0212800277096663,0.9908484401461642,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,31,1.0006682385221601,0.9422139854063681,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,32,1.1063893302668633,1.0787363779907044,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,33,1.3657497298343688,1.2856290400496777,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,34,0.974028295345083,0.9889705692995652,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,35,1.0308667497455715,1.011705670523374,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,36,1.2562544448980115,1.2268374870135286,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,37,1.4633603935111172,1.3788670117766804,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,38,0.9891548835059465,0.9582448690402914,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,39,1.2249908498646696,1.133721768025251,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,40,1.5839554099692976,1.4905631316597796,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,41,1.3191872330619046,1.227641928900251,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,42,1.9718232771109754,1.8746624478603395,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,43,1.4321149655524494,1.3427127469894908,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,44,1.2190538710703704,1.1663863495120235,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,45,1.3698597465350233,1.3040213632890278,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,46,1.1776708498644208,1.1205901915447276,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,47,1.0301541473605835,0.9720848093032023,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,48,1.3091987938065943,1.211207199249408,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,49,0.9417997583250468,0.9405051398868247,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,50,1.0006682385221601,0.9422139854063681,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,51,0.8131036109547237,0.8222502650813577,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,52,1.2505790690063328,1.185936798862549,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,53,1.287810325964761,1.2288313316961268,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,54,1.4387784687801626,1.3462696548836213,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,55,0.8980142143839339,0.8750505176907122,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,56,1.046633750605127,0.99519946310573,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,57,1.814188371022015,1.6681002487140935,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,58,1.1358681511988797,1.0882636855077332,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,59,0.8980142143839339,0.8750505176907122,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,60,1.1275553233797264,1.078900318779216,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,61,1.1855415287439621,1.1634949902303862,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,62,1.3418293129856012,1.243497088418673,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,63,1.230708510708518,1.1630317946715814,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,64,1.4358208672454045,1.381638636595692,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,65,1.3216143041324477,1.2553510995629324,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,66,1.0835254319212928,1.0569316772410193,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,67,1.1467463915172431,1.100979300079255,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,68,1.2932106629158029,1.2062985495610594,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,69,1.3075453774842167,1.2281197490670919,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,70,0.90063417430438,0.9081407376127344,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,71,1.0321713643213404,1.0333218187731297,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,72,0.9387634319403653,0.8912870746447453,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,73,0.9197738931630397,0.9281672490484331,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,74,0.9141926754949701,0.9009492063096763,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,75,1.4738032188212375,1.3855029000614618,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,76,1.287810325964761,1.2288313316961268,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,77,1.1044924635983027,1.0855895519666179,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,78,1.0212800277096663,0.9908484401461642,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,79,1.1370184629312226,1.0826925444835356,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,80,1.9442804909804305,1.787020512159855,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,81,1.2374014408122835,1.2075162068395406,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,82,1.0388909094222327,1.0165435315372924,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,83,1.470086992388612,1.3758524052250658,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,84,1.2293083992684588,1.1800356037021678,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,85,1.0235867596835266,1.003344879061979,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,86,0.9087555448314811,0.8470006203172451,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,87,1.3512253812451192,1.2728207090389358,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,88,1.164844108732204,1.1645933210516919,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,89,1.3091987938065943,1.211207199249408,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,90,1.5839554099692976,1.4905631316597796,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,91,1.085686635846936,1.0159349432616425,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,92,1.0524668447406673,1.0228938519539275,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,93,1.1100906904093146,1.0451122025333,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,94,1.1588525420458295,1.1081534822340966,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,95,0.9989106292351982,0.9920054990925554,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,96,1.2705506387202739,1.2253981637393627,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,97,1.3896877890351114,1.3112980374286816,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,98,0.9800261792368762,0.9271083458805309,,,,,,,,,
MFDFA_subset,,NIST_3_Ni_Nickel,99,1.894009939080257,1.8122594008444621,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,0,0.9855533768762456,1.0091173698865186,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,1,1.1518900875697324,1.1275865894162842,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,2,0.6702711792599594,0.7158978176583889,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,3,1.077277023651241,1.0089337765356514,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,4,0.7998712548559134,0.7996724041288114,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,5,0.7542905184613758,0.7626079732893748,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,6,0.8947538952281185,0.8787105099375947,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,7,1.4122800635475967,1.3516063917734387,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,8,1.3978534472220807,1.3362815509944377,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,9,1.3471381821949246,1.2892636283250212,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,10,1.05190195675431,1.0427821197775178,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,11,0.9455499495980624,0.9364669217137963,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,12,0.6114786715583025,0.6433694021106798,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,13,0.9246483002316435,0.9012808630802659,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,14,1.4355448302788039,1.3368500299756874,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,15,0.8135025979241501,0.8100810992865446,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,16,0.9349950886007752,0.9062621338923337,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,17,1.2145096692176862,1.1721850736095616,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,18,0.9089755551689164,0.8421022401538696,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,19,1.0180072631606059,0.9975181521654499,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,20,1.334220118022812,1.2965861978706716,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,21,0.6476136438803906,0.6694499593802694,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,22,1.5491319759191573,1.457997500962539,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,23,0.911425324224395,0.9197595918116688,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,24,1.0363800567952857,1.0202603227114109,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,25,1.3200833588190972,1.2326807657521963,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,26,1.532063491771201,1.480207399362932,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,27,1.4186532107786032,1.3420852885341081,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,28,1.867748703579938,1.77779874911195,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,29,0.8103200676642002,0.7883125961514622,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,30,1.1477751361180393,1.1312596635979797,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,31,1.3868909146738013,1.2827430852499413,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,32,1.1118365361478086,1.0460526493761837,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,33,1.4328661939858385,1.3566342474893007,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,34,1.0365027888093334,0.9976533268511306,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,35,1.071869399686952,0.9917590454028306,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,36,1.4281120729275298,1.33089813972393,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,37,1.0802406415528436,1.0559771737267474,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,38,1.330368191132318,1.2670645941817773,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,39,1.0365368512890347,1.0430423140823326,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,40,1.2921830441905955,1.2717619349615745,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,41,1.3242458959261998,1.2316959517036146,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,42,2.069843759976341,1.8803180093753549,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,43,1.5534874298411114,1.450443560230144,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,44,2.0364437604776753,1.87882732162119,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,45,1.077277023651241,1.0089337765356514,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,46,1.4023994437843916,1.3138727801292944,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,47,1.2265242273654726,1.1406472372668035,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,48,1.394627497431964,1.3265386572972913,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,49,1.7666218799010724,1.6003630335685575,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,50,1.0152638088305,1.0021046695342082,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,51,1.5253633350811497,1.4711205351746264,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,52,1.0925091974432233,0.9937472532784078,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,53,1.070766934799196,1.0154049469186177,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,54,1.2896764035590684,1.2573355699950142,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,55,1.019485495957937,0.9323156630842832,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,56,1.195527565794541,1.1576735531435094,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,57,1.4685675522556954,1.3532910596221746,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,58,1.4222753134186146,1.3832060158361228,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,59,1.581247908760941,1.4611808453396349,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,60,0.9198564136234773,0.8775232713713912,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,61,0.9099356587280821,0.8481316200272554,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,62,1.1883961038485726,1.1275668945122146,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,63,1.4513581227382255,1.3731413648418738,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,64,1.1396723615344517,1.1093705383928827,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,65,1.1891525940809307,1.1857006049811327,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,66,1.2781019298123435,1.234993799660859,,,,,,,,,
MFDFA_subset,,NIST_3_O_Oxygen,67,0.8004449012015457,0.8691687556809273,,,,,,,,,
